index,YearStart,LocationAbbr,Data_Value,Latitude,Longitude,Sample_Size,Question,Age_Category,States,Counties,Stratification1
2878,1970-01-01 00:00:00.000002020,GA,12.0,32.83968109300048,-83.62758034599966,200.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,31.0,1149.0,American Indian/Alaska Native
2879,1970-01-01 00:00:00.000002020,CA,18.7,37.63864012300047,-120.99999953799971,1069.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,8.0,1340.0,American Indian/Alaska Native
2880,1970-01-01 00:00:00.000002020,IL,19.4,40.48501028300046,-88.99771017799969,16880.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,34.0,1795.0,Hispanic
2881,1970-01-01 00:00:00.000002020,IN,11.4,39.766910452000445,-86.14996019399968,132.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,35.0,1904.0,American Indian/Alaska Native
2882,1970-01-01 00:00:00.000002020,ND,16.7,47.47531977900047,-100.11842104899966,930.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,3.0,568.0,12 - 17
2883,1970-01-01 00:00:00.000002020,DE,15.6,39.008830667000495,-75.57774116799965,1062.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,43.0,1046.0,Hispanic
2884,1970-01-01 00:00:00.000002020,MA,16.5,42.27687047000046,-72.08269067499964,6053.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,25.0,1919.0,48 - 59
2887,1970-01-01 00:00:00.000002020,MS,16.0,32.745510099000455,-89.53803082499968,1445.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,32.0,494.0,Hispanic
2890,1970-01-01 00:00:00.000002020,DE,18.5,39.008830667000495,-75.57774116799965,4610.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,43.0,1046.0,Total
2891,1970-01-01 00:00:00.000002020,NJ,14.2,40.13057004800049,-74.27369128799967,6721.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,46.0,489.0,Non-Hispanic Black
2892,1970-01-01 00:00:00.000002020,TX,11.1,31.827240407000488,-99.42677020599967,26121.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,23.0,3109.0,Non-Hispanic Black
2893,1970-01-01 00:00:00.000002020,MT,12.9,47.06652897200047,-109.42442064499971,822.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,2.0,2283.0,48 - 59
2894,1970-01-01 00:00:00.000002020,RI,13.7,41.70828019300046,-71.52247031399963,757.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,27.0,2658.0,Non-Hispanic White
2895,1970-01-01 00:00:00.000002020,TN,14.2,35.68094058000048,-85.77449091399967,14576.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,39.0,2159.0,Female
2896,1970-01-01 00:00:00.000002020,WI,16.2,44.39319117400049,-89.81637074199966,11102.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,41.0,3078.0,24 - 35
2897,1970-01-01 00:00:00.000002020,OK,14.8,35.47203135600046,-97.52107021399968,7072.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,20.0,712.0,Non-Hispanic White
2898,1970-01-01 00:00:00.000002020,RI,18.3,41.70828019300046,-71.52247031399963,1956.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,27.0,2658.0,36 - 47
2899,1970-01-01 00:00:00.000002020,PA,15.2,40.79373015200048,-77.86070029399963,55283.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,48.0,2495.0,Total
2900,1970-01-01 00:00:00.000002020,AL,15.4,32.84057112200048,-86.63186076199969,14389.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,29.0,94.0,Female
2901,1970-01-01 00:00:00.000002020,MS,13.4,32.745510099000455,-89.53803082499968,5443.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,32.0,494.0,Non-Hispanic White
2902,1970-01-01 00:00:00.000002020,VT,10.4,43.62538123900049,-72.51764079099962,2603.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,28.0,3218.0,Non-Hispanic White
2903,1970-01-01 00:00:00.000002020,MA,16.0,42.27687047000046,-72.08269067499964,7415.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,25.0,1919.0,Non-Hispanic White
2904,1970-01-01 00:00:00.000002020,MA,15.6,42.27687047000046,-72.08269067499964,14411.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,25.0,1919.0,Male
2905,1970-01-01 00:00:00.000002020,MA,17.1,42.27687047000046,-72.08269067499964,28562.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,25.0,1919.0,Total
2906,1970-01-01 00:00:00.000002020,VT,15.7,43.62538123900049,-72.51764079099962,1453.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,28.0,3218.0,24 - 35
2908,1970-01-01 00:00:00.000002020,OH,15.7,40.06021014100048,-82.40426005599966,12740.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,38.0,587.0,36 - 47
2909,1970-01-01 00:00:00.000002020,MN,8.9,46.35564873600049,-94.79420050299967,1717.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,1.0,392.0,Asian/Pacific Islander
2910,1970-01-01 00:00:00.000002020,IN,16.2,39.766910452000445,-86.14996019399968,12462.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,35.0,1904.0,36 - 47
2911,1970-01-01 00:00:00.000002020,AK,9.9,64.84507995700051,-147.72205903599973,961.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,51.0,1673.0,Non-Hispanic White
2912,1970-01-01 00:00:00.000002020,CO,8.6,38.843840757000464,-106.13361092099967,21702.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,9.0,1398.0,Total
2913,1970-01-01 00:00:00.000002020,CT,9.1,41.56266102000046,-72.64984095199964,5061.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,24.0,1043.0,12 - 17
2914,1970-01-01 00:00:00.000002020,MA,14.2,42.27687047000046,-72.08269067499964,4923.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,25.0,1919.0,6 - 11
2915,1970-01-01 00:00:00.000002020,NM,8.6,34.52088095200048,-106.24058098499967,4494.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,11.0,616.0,Female
2916,1970-01-01 00:00:00.000002020,ND,18.1,47.47531977900047,-100.11842104899966,746.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,3.0,568.0,48 - 59
2917,1970-01-01 00:00:00.000002020,WV,19.6,38.66551020200046,-80.71264013499967,270.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,42.0,2749.0,Hispanic
2918,1970-01-01 00:00:00.000002020,TN,16.4,35.68094058000048,-85.77449091399967,6295.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,39.0,2159.0,48 - 59
2919,1970-01-01 00:00:00.000002020,ME,17.8,45.254228894000505,-68.98503133599962,589.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,49.0,1725.0,Non-Hispanic Black
2921,1970-01-01 00:00:00.000002020,KY,15.5,37.645970271000465,-84.77497104799966,5844.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,36.0,235.0,36 - 47
2922,1970-01-01 00:00:00.000002020,HI,12.9,21.304850435000446,-157.85774940299973,139.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,4.0,1657.0,American Indian/Alaska Native
2923,1970-01-01 00:00:00.000002020,NH,12.8,43.65595011300047,-71.50036091999965,1176.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,26.0,2405.0,6 - 11
2924,1970-01-01 00:00:00.000002020,NC,15.3,35.466220975000454,-79.15925046299964,19000.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,37.0,2390.0,Non-Hispanic White
2925,1970-01-01 00:00:00.000002020,NM,12.7,34.52088095200048,-106.24058098499967,9026.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,11.0,616.0,Hispanic
2926,1970-01-01 00:00:00.000002020,OK,12.9,35.47203135600046,-97.52107021399968,19665.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,20.0,712.0,Total
2927,1970-01-01 00:00:00.000002020,AL,17.8,32.84057112200048,-86.63186076199969,5240.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,29.0,94.0,48 - 59
2929,1970-01-01 00:00:00.000002020,CA,13.6,37.63864012300047,-120.99999953799971,14417.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,8.0,1340.0,Non-Hispanic Black
2930,1970-01-01 00:00:00.000002020,NC,11.7,35.466220975000454,-79.15925046299964,23356.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,37.0,2390.0,24 - 35
2932,1970-01-01 00:00:00.000002020,WV,14.0,38.66551020200046,-80.71264013499967,1833.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,42.0,2749.0,18 - 23
2933,1970-01-01 00:00:00.000002020,TX,14.4,31.827240407000488,-99.42677020599967,334.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,23.0,3109.0,American Indian/Alaska Native
2934,1970-01-01 00:00:00.000002020,SC,12.8,33.998821303000454,-81.04537120699968,8154.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,33.0,2581.0,Non-Hispanic Black
2935,1970-01-01 00:00:00.000002020,ME,11.7,45.254228894000505,-68.98503133599962,1858.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,49.0,1725.0,24 - 35
2936,1970-01-01 00:00:00.000002020,MN,16.0,46.35564873600049,-94.79420050299967,13257.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,1.0,392.0,Female
2937,1970-01-01 00:00:00.000002020,IN,12.8,39.766910452000445,-86.14996019399968,35126.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,35.0,1904.0,Total
2938,1970-01-01 00:00:00.000002020,WY,12.3,43.23554134300048,-108.10983035299967,481.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,14.0,3084.0,48 - 59
2939,1970-01-01 00:00:00.000002020,HI,11.0,21.304850435000446,-157.85774940299973,4850.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,4.0,1657.0,Asian/Pacific Islander
2940,1970-01-01 00:00:00.000002020,WV,12.6,38.66551020200046,-80.71264013499967,4281.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,42.0,2749.0,Non-Hispanic White
2941,1970-01-01 00:00:00.000002020,NY,9.3,42.82700103200045,-75.54397042699964,23494.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,47.0,2092.0,Non-Hispanic White
2942,1970-01-01 00:00:00.000002020,AL,15.6,32.84057112200048,-86.63186076199969,29284.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,29.0,94.0,Total
2943,1970-01-01 00:00:00.000002020,SD,18.1,44.353130053000484,-100.3735306369997,2141.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,21.0,2732.0,Male
2944,1970-01-01 00:00:00.000002020,IL,15.5,40.48501028300046,-88.99771017799969,14468.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,34.0,1795.0,36 - 47
2945,1970-01-01 00:00:00.000002020,KS,16.1,38.34774030000045,-98.20078122699965,6449.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,17.0,1287.0,24 - 35
2947,1970-01-01 00:00:00.000002020,PA,13.7,40.79373015200048,-77.86070029399963,28001.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,48.0,2495.0,Male
2948,1970-01-01 00:00:00.000002020,MT,10.8,47.06652897200047,-109.42442064499971,3621.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,2.0,2283.0,Total
2949,1970-01-01 00:00:00.000002020,KY,16.0,37.645970271000465,-84.77497104799966,8753.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,36.0,235.0,Female
2950,1970-01-01 00:00:00.000002020,NJ,9.8,40.13057004800049,-74.27369128799967,1759.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,46.0,489.0,Asian/Pacific Islander
2951,1970-01-01 00:00:00.000002020,NH,16.8,43.65595011300047,-71.50036091999965,963.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,26.0,2405.0,48 - 59
2952,1970-01-01 00:00:00.000002020,MO,13.2,38.635790776000476,-92.56630005299968,11793.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,18.0,532.0,Male
2953,1970-01-01 00:00:00.000002020,PA,14.0,40.79373015200048,-77.86070029399963,14943.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,48.0,2495.0,Non-Hispanic Black
2954,1970-01-01 00:00:00.000002020,CT,13.7,41.56266102000046,-72.64984095199964,6705.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,24.0,1043.0,Male
2955,1970-01-01 00:00:00.000002020,MO,14.8,38.635790776000476,-92.56630005299968,9458.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,18.0,532.0,24 - 35
2956,1970-01-01 00:00:00.000002020,NV,14.3,39.493240390000494,-117.07184056399967,3794.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,10.0,481.0,48 - 59
2957,1970-01-01 00:00:00.000002020,RI,13.8,41.70828019300046,-71.52247031399963,1778.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,27.0,2658.0,Female
2958,1970-01-01 00:00:00.000002020,MA,15.7,42.27687047000046,-72.08269067499964,5753.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,25.0,1919.0,Non-Hispanic Black
2959,1970-01-01 00:00:00.000002020,UT,8.3,39.360700171000474,-111.58713063499971,4134.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,13.0,900.0,36 - 47
2960,1970-01-01 00:00:00.000002020,UT,5.9,39.360700171000474,-111.58713063499971,559.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,13.0,900.0,Non-Hispanic Black
2961,1970-01-01 00:00:00.000002020,FL,11.2,28.932040377000476,-81.92896053899966,41140.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,30.0,1112.0,Non-Hispanic Black
2962,1970-01-01 00:00:00.000002020,NM,12.7,34.52088095200048,-106.24058098499967,11781.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,11.0,616.0,Total
2963,1970-01-01 00:00:00.000002020,WY,10.6,43.23554134300048,-108.10983035299967,793.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,14.0,3084.0,24 - 35
2964,1970-01-01 00:00:00.000002020,WV,13.2,38.66551020200046,-80.71264013499967,2693.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,42.0,2749.0,Male
2965,1970-01-01 00:00:00.000002020,WV,12.3,38.66551020200046,-80.71264013499967,2716.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,42.0,2749.0,12 - 17
2966,1970-01-01 00:00:00.000002020,CA,17.7,37.63864012300047,-120.99999953799971,78105.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,8.0,1340.0,36 - 47
2967,1970-01-01 00:00:00.000002020,MT,10.0,47.06652897200047,-109.42442064499971,1173.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,2.0,2283.0,12 - 17
2968,1970-01-01 00:00:00.000002020,CO,5.6,38.843840757000464,-106.13361092099967,6786.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,9.0,1398.0,Non-Hispanic White
2969,1970-01-01 00:00:00.000002020,ME,10.5,45.254228894000505,-68.98503133599962,95.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,49.0,1725.0,Asian/Pacific Islander
2970,1970-01-01 00:00:00.000002020,MS,12.1,32.745510099000455,-89.53803082499968,9806.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,32.0,494.0,Female
2971,1970-01-01 00:00:00.000002020,GA,13.2,32.83968109300048,-83.62758034599966,21471.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,31.0,1149.0,Male
2972,1970-01-01 00:00:00.000002020,WA,16.8,47.52227862900048,-120.47001078999972,21291.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,6.0,2956.0,Female
2973,1970-01-01 00:00:00.000002020,HI,12.0,21.304850435000446,-157.85774940299973,3589.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,4.0,1657.0,24 - 35
